uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
22f32f6d7d86f9e9d22dd606,花果山漂流,运动健身,极限运动场所,河北省,石家庄市,裕华区,石家庄市裕华区槐安东路怀特陶瓷城东北侧约110米,,1,0,114.542065,38.026972,,life,http://api.map.baidu.com/place/detail?uid=22f32f6d7d86f9e9d22dd606&output=html&source=placeapi_v2,,,,,,,,,,0,,,,,,,,,,0
b7342e23a68d13b23617dcc5,尼莫潜水部落(海悦天地购物广场店),运动健身,极限运动场所,河北省,石家庄市,桥西区,河北省石家庄市桥西区裕华西路66号海悦天地购物广场F1,b7342e23a68d13b23617dcc5,1,0,114.479708,38.040675,(0311)66855186,life,http://api.map.baidu.com/place/detail?uid=b7342e23a68d13b23617dcc5&output=html&source=placeapi_v2,,10:00-20:00,5.0,,,,,,,9,2,,,,,,,114.48100460505,38.041457337336,0
