lng,lat
-74.4160159308064,39.3672996186528
-74.4298427341576,39.36771513457769
-74.62309556640324,39.36948880746682
-74.55269844508179,39.37007189446654
-74.4446897243596,39.375482394811655
-74.96519122734436,39.37578201873306
-75.08076633050212,39.37611098643195
-74.49509430230262,39.38085434156279
-74.53214058678307,39.381309162666795
-74.45579101822192,39.3530083300829
-74.57190636622383,39.356022991586386
-74.4425507911321,39.35654172409575
-74.44777682191402,39.38198555411384
-75.21970984905168,39.382086044662415
-74.50718811796762,39.38545785816783
-74.53687395124489,39.38715876451477
-75.01767136987023,39.387572562918834
-74.63752013718394,39.39048021039249
-74.52045747278845,39.39107537456082
-74.51925804720096,39.39150664773957
-74.5563849384738,39.39867519791318
-74.55436573121713,39.39893077742865
-74.51890981601903,39.399213763302804
-74.53803900808751,39.40196297240497
-74.53803900808751,39.40196297240497
-74.51116035092227,39.40362428436652
-74.51104523521781,39.40414959406513
-74.56284698874067,39.40522777944719
-74.52986317606533,39.39207825130354
-74.55975100829326,39.393738845986256
-74.39749053369427,39.39436799304482
-74.3901333848478,39.39456445691982
-75.01744031419427,39.393846301013596
-75.03730823655856,39.39488302630238
-75.0413451973941,39.3952596843904
-75.03636430469129,39.41440331060895
-74.56956574071783,39.417285591652345
-74.49615140198169,39.41902095722275
-75.0394632674583,39.420260989552276
-74.49954840135625,39.422484678121556
-74.49923060124856,39.423194755454524
-74.5357074954758,39.42416502334585
-75.01955964337813,39.425094155786326
-75.02295462411831,39.42556217177257
-75.21000895427795,39.425386278272846
-75.21892352977662,39.426808656042994
-74.49982450863276,39.42949979530645
-74.5092031674323,39.43013092812641
-75.23900498204435,39.42826976273747
-74.57804465308445,39.43095351250045
-75.24434689328338,39.42889739054664
-75.03463283979616,39.4301706685635
-75.1882019586103,39.42974556834829
-74.57749020084117,39.43194748371488
-74.60833445477714,39.43277653908617
-75.23043313170464,39.433620161599706
-75.22949747176347,39.43420809947183
-74.61469499012327,39.43657759642343
-75.03892629330184,39.405116744612435
-75.03814172484208,39.405263149640426
-74.52159152690663,39.40819981816743
-74.52068041582041,39.4086004227154
-74.5684197866397,39.411006975363414
-75.21841206970954,39.4094046880695
-75.02968519564368,39.41093595936622
-74.53477495293873,39.41405858535726
-75.01478589306244,39.44508150125795
-74.52857625853255,39.4468020311218
-75.22072138175227,39.44496238782439
-75.04246061989272,39.4462229553397
-74.75889075446722,39.44757447762924
-74.73555745957884,39.44773115377957
-74.7490434489233,39.448886423578216
-75.05604968972175,39.44978147291421
-74.72439214310006,39.45120448426974
-75.09980413429051,39.451878595224045
-75.09980413429051,39.451878595224045
-74.72623198050222,39.45394654552413
-74.67495132725507,39.45494928395571
-75.21409862302392,39.453550259682665
-75.2016149207103,39.4539419846653
-74.59179163463422,39.45735097532982
-74.46466442457464,39.457851335468725
-74.7234568389208,39.45995933463538
-75.22752528856248,39.459724230272485
-75.20598000365392,39.461485151685174
-75.20666124165344,39.46230194319381
-75.20766385167201,39.46232330313249
-75.53573468118755,39.46070947405916
-75.1977889892417,39.466256993560435
-75.01907765176381,39.46842753212111
-74.52912423416318,39.470076574403116
-75.06273197708977,39.47128856673543
-74.522564886765,39.4741635153801
-74.47217710710389,39.47462913257871
-75.04187517041089,39.43721582538623
-74.51926077462018,39.44000575722712
-75.26575241231868,39.43995496000529
-75.26446749332987,39.44031759263318
-74.4770975098424,39.44347558074193
-74.56313391862115,39.44474565603188
-74.52575309430934,39.444765431417856
-74.64499134407627,39.44608367255608
-75.03072558149869,39.48622681679036
-75.02831225142874,39.48664689924639
-75.06103093656257,39.487525977060514
-75.05258793618216,39.487621319861546
-75.03413373078256,39.4891702456694
-74.45780489392878,39.49130716388795
-75.04861093029112,39.49150319377138
-75.04206243904011,39.49195398222263
-74.99732860808646,39.492458687462445
-74.74312689650053,39.49399293941926
-75.01916387716517,39.49718174863643
-74.60633161573641,39.499739145953946
-74.5279603371607,39.500558668569134
-74.6097622205085,39.50201206511067
-74.99322477258882,39.501934722092805
-74.55836437567235,39.50886656306459
-74.99086093544203,39.50899538919476
-75.02458280557832,39.509965571531446
-74.92427317238327,39.512730628598725
-74.9905648229931,39.51325778278338
-74.92461362698707,39.51353189878334
-74.92591041884384,39.51483642950979
-75.04023612965504,39.5187813192592
-74.63819466062655,39.52255178130207
-74.93773033379584,39.52430828308073
-74.88577330825964,39.525881580263636
-74.97769889015264,39.47562537301925
-75.04336264121613,39.47916993703373
-75.04296557488837,39.48004763598671
-75.1359426834013,39.48077887986515
-75.13610508526162,39.48110471534228
-74.95682115358183,39.483147095257934
-75.13244193755949,39.48270340777614
-74.99945352885821,39.48386685654514
-74.64748812936404,39.52836376578409
-74.3860472073384,39.541657188144555
-75.05753296407543,39.54197932211352
-74.82072584172158,39.56860822658404
-75.05270406460833,39.572033273325154
-75.05341875864661,39.57268331303984
-74.71731434866649,39.57689487144901
-74.71731434866649,39.57689487144901
-75.13538137656508,39.57591290418344
-74.86832642928776,39.57796472299093
-74.78182231913244,39.57952935442586
-74.36973315421702,39.58211350093453
-74.22598912714601,39.58285480318921
-74.22623210436724,39.58382071544879
-75.45275878963633,39.581283272080306
-75.0494430106896,39.54541136003388
-74.7349070996646,39.55022583880617
-74.7349070996646,39.55022583880617
-75.46510376147128,39.55502775251645
-74.73982382882414,39.55985002652754
-75.36152229754546,39.55962509616405
-75.45250201592154,39.561745645867816
-74.24562678374815,39.565398106889276
-74.23796870390935,39.56618829108736
-74.2429834375234,39.56652072128429
-75.45970715779559,39.563369361158365
-74.35728371680486,39.60269517767564
-74.33998985070154,39.60358966488289
-74.88197195572286,39.60396976097384
-74.33331119999212,39.60462358651691
-74.33084560968865,39.60559469513413
-74.77228219294894,39.61048628205925
-74.77741176683095,39.613249897290444
-75.23494793787796,39.61192362670959
-74.82571783764273,39.61422547490333
-74.77355873044687,39.61646308664013
-75.50214253612485,39.614187012582114
-74.77444728925464,39.61853387740518
-75.22968124716166,39.61742588225776
-75.00121898100898,39.62003092460202
-74.42608640471424,39.625119096846916
-74.34213175037303,39.62566130552626
-74.81252004163497,39.62772586513131
-74.79333541609529,39.62825636086387
-74.81190834104294,39.62829034436874
-74.8118339783357,39.628334472537
-74.81025225277125,39.630329223438686
-75.53345038803862,39.629185738013284
-74.87543453443463,39.63425789815914
-75.3592904052595,39.63221625108371
-74.33932881668997,39.63620861280049
-75.51304539104206,39.6337801938265
-74.707999375507,39.639189287397215
-75.5426427142071,39.63771060329094
-74.34223480449906,39.58557911259145
-75.08642562752509,39.58650997606492
-74.36929730992597,39.589755758847986
-74.43891256762565,39.590266225720136
-74.46084827317229,39.591034257944315
-75.37473322896622,39.58829936791131
-74.44561737661334,39.59285587808539
-74.43817532484223,39.59328595589871
-75.17008971763397,39.595076685005566
-75.17008078735323,39.595623096072906
-75.13771876452033,39.5971340596751
-75.12324448729734,39.65588978224692
-74.19708108355792,39.66085418494588
-75.36361751744683,39.65810149025341
-75.09861503249124,39.66447273830751
-74.31072272793799,39.66608085062898
-74.97418494365715,39.66865288588993
-75.50858712744534,39.66589415646819
-74.84285889040608,39.670846648854734
-74.99045953249848,39.6794623872885
-74.22654631777746,39.680722497063456
-74.2386145657789,39.681252716127695
-75.46920849504714,39.68007479225601
-75.47956387668137,39.68094880521457
-75.47956387668137,39.68094880521457
-75.47716277020744,39.68176246986945
-74.98914858295316,39.68653483849214
-74.25082653121119,39.68732518491089
-75.48521694026647,39.68345149841895
-75.48223909598921,39.685442463955525
-75.02331608057685,39.690866538883796
-75.10165160473008,39.6922387055496
-74.99584890107458,39.69277439397251
-75.50068869356848,39.690158088201635
-75.50068869356848,39.690158088201635
-74.99832618294836,39.69429577566145
-75.48417549021526,39.6916856762459
-74.89285620006055,39.69534295151507
-75.04551700670423,39.695047332637316
-75.48562417074119,39.69371898280845
-74.52719047712034,39.698156811651735
-74.3426320045057,39.6483813583139
-75.33772062474219,39.64549997984174
-74.29644562091738,39.649048152528586
-75.33649051121637,39.64627208997763
-74.79282177989242,39.64959046069433
-75.08921954553436,39.6498872413208
-75.30956349096192,39.64867026351332
-74.17806415137863,39.65134744202297
-75.51919901693441,39.647585438220574
-74.29416678994487,39.65206426065813
-75.33159033350515,39.64929710718256
-74.18006260174779,39.6523688095513
-74.1833840148763,39.65381107555163
-75.32770506171853,39.65168872070206
-74.27459346046214,39.70456064416576
-74.13481326646068,39.70567125834323
-75.10773123430776,39.70551166176195
-74.2876620711413,39.70721821850234
-74.25267894940711,39.707950661709766
-75.1155585888237,39.70796332440151
-74.97658146504408,39.71053330579587
-75.05044925264761,39.71107692156127
-75.1102171906979,39.71091545449943
-75.1114537993124,39.71247661693031
-74.96300733539938,39.713394120552856
-75.28218318713587,39.711822579180996
-74.29592404458627,39.715271868858856
-74.98960865905774,39.71493777464488
-74.85495400219345,39.71628686827706
-75.47050235459012,39.713352453377155
-74.96883470675854,39.71720892848404
-75.11715968523777,39.717709503273184
-75.14814760602302,39.71791402691506
-74.73617927967554,39.720114456624984
-75.11353578863906,39.718943624734734
-74.97420414592928,39.71999300845539
-74.85818666454128,39.72063129277176
-75.16001321190981,39.72151237963827
-75.0498599322864,39.725051463811894
-74.96020486021284,39.72551011393451
-74.90293919539799,39.72597008635274
-75.39707628277436,39.69565835291889
-74.26601414183183,39.69897852964489
-75.11287223121262,39.6976188323128
-74.98509226411147,39.69882543582094
-75.12155089947468,39.69956592079873
-75.3967788814233,39.69794212023639
-74.89640417292819,39.70113213662571
-74.27292699121926,39.70438992164825
-75.0326960090931,39.72898613932352
-75.46420116213699,39.72622062892446
-75.45992726062296,39.73184299283277
-75.08107950557503,39.74484798408059
-74.99468273919722,39.74544874049803
-75.45380128299622,39.74297676729612
-75.12191748927077,39.73643292688144
-75.12166212529797,39.73701421629185
-75.00286902008385,39.73799804220725
-75.04275144543872,39.738516324317324
-75.12226502114132,39.738698818291724
-75.30291483577206,39.752615675710075
-75.04702386730428,39.75443864988506
-74.23045521828321,39.755516261438274
-75.0462973189051,39.75612229538298
-74.23996653921539,39.757246684934785
-74.24827030568055,39.758065632830586
-74.93999014579745,39.75821758123863
-75.26966365031792,39.75660767167421
-74.22052075967963,39.758943835041656
-74.25379713983403,39.759448950734296
-75.27574974280031,39.7572397866087
-75.04793966145321,39.75958481809996
-74.11023857499858,39.76105839881066
-75.29015564987687,39.760950530053506
-75.30435994082308,39.76101786099729
-75.04780465028374,39.762748225659955
-75.30564857151897,39.762257919953484
-74.89229627753318,39.76463268176154
-75.04914471888449,39.765748169919306
-74.89431093933557,39.76669868462831
-75.42371591312317,39.76381867666081
-74.8936399860527,39.76695080018709
-75.4198541097883,39.7651258843662
-75.13499159534459,39.769203295894805
-75.04615761588403,39.770857833540965
-74.19687323410102,39.748190843773706
-75.3111414350063,39.74712525514273
-74.11159757006193,39.74964178039688
-75.35091187261409,39.74749942600356
-75.07623701389521,39.750568962377265
-75.12767778190079,39.75127408717192
-74.9305866115075,39.75229959211765
-75.04563048018365,39.75185348969509
-75.04653989454329,39.75231289304303
-75.04678992863367,39.752743055195296
-74.11175636318995,39.75430138436836
-74.9534138060228,39.77975166390136
-74.88955592766257,39.78085388993787
-75.15616436322817,39.78090191456519
-75.10240811888761,39.782865380137316
-75.10166097783474,39.78288023779535
-75.05920802194198,39.78364989246767
-74.94828974785246,39.78466672066941
-75.09865982939338,39.78436182576331
-74.19760987490703,39.786319156104774
-74.9102067963746,39.78655094648234
-74.90902572787249,39.78661826062512
-74.18601340019784,39.78764187449231
-74.20073034917426,39.78888601763044
-74.98943546928031,39.7914711915566
-74.19188915836855,39.793148547326254
-75.39425741068038,39.79079552504589
-75.03700720006024,39.79332537872671
-75.0382283193148,39.794288864597306
-75.36231639373194,39.77305480065244
-74.33381780585916,39.7784345871092
-74.93214328071328,39.80434972367671
-75.03767486546478,39.80411188018154
-75.02414498437236,39.804566382405866
-75.21805043306746,39.805189458794246
-74.9995009105132,39.80635804102888
-75.16737252603404,39.805519455194755
-74.93164569291424,39.80788496726732
-75.27130346165558,39.807282876604525
-74.73636667837751,39.81033045633043
-75.09388411810617,39.8091667009771
-74.21411476184633,39.81125955800242
-74.93090578638002,39.81195921390519
-75.01900661879338,39.81188411426541
-74.98566674558006,39.81223436135998
-75.06919633985784,39.81229812572405
-75.11003963988588,39.81212482663258
-74.98542463117522,39.81273504469538
-74.963741297297,39.81386974548071
-75.24894399096694,39.81289337752535
-74.98914075407083,39.81467419170422
-74.99083144203864,39.81512554043783
-75.09221822096274,39.816228231217615
-75.09170416430085,39.81648068756722
-74.9235932807049,39.81769666411108
-75.20049461794663,39.816407496
-75.14045701081136,39.81763571473355
-75.2086279436503,39.81729154904543
-75.20643564239026,39.81806265282735
-75.16333178830605,39.8184186723968
-74.93221201459545,39.79656611572299
-74.93083405910205,39.79704620303091
-75.06461034642734,39.797213688327595
-75.33428853996145,39.79583799590108
-75.33280716374851,39.79901684397124
-75.16900157590311,39.80171863703883
-74.95078962645383,39.80306985043171
-74.9069246951981,40.044212597852734
-74.10739438492755,40.045566053802844
-74.8367105909279,40.04653260874051
-74.90271893364866,40.04638238157403
-74.11359939908253,40.04677289861684
-74.22156017966076,40.04762346599616
-74.83785189030073,40.04761918581756
-74.29145896859998,40.048193137313106
-74.21063748355495,40.049020596341194
-74.83819076006256,40.04896615854843
-74.19646615552794,40.04991320197114
-74.56222453153073,40.050420357062606
-74.87053906216812,40.049918687720364
-74.89127374430853,40.05010583734403
-74.95513436790067,40.05018884194511
-74.19832602226458,40.05101894093809
-75.00128713042066,39.83565786637591
-75.2492529251597,39.83725900336593
-75.09039521494486,39.8399140679771
-75.25041875737811,39.839670168554605
-74.92320309653962,39.91430845912137
-75.01035692461662,39.91443354574875
-75.09013047645972,39.914189526131466
-74.9668424297911,39.91484751173528
-75.09006935182128,39.91537584361663
-75.0077715522738,39.915803864313446
-75.00887714809384,39.91585117998874
-75.02222402858635,39.91657427518468
-74.07906103541272,39.916991698751396
-74.15580397797389,39.91736568455931
-74.13395492525412,39.96962310179549
-74.88681091083022,39.9702310150966
-75.00587820381114,39.97002237579754
-74.73263434120085,39.971170068347284
-74.23791204540913,39.97149158153373
-74.87169223531826,39.97146648036756
-74.9077512011446,39.97183941570935
-74.1345846323508,39.97198062012296
-75.0407695902123,39.97167130375619
-75.06439302927429,39.97165785199847
-74.8410514444348,40.05097834244269
-74.95188557752083,40.05127168768367
-74.83982476597879,40.05214322384399
-74.90904925715883,40.05244935821774
-74.89502497944451,40.05263528846205
-74.17127235586963,40.05328986185862
-74.18590331506526,40.0544834910174
-74.139586311139,40.05498009717018
-74.15837965431969,40.055411835161664
-74.72455550056027,40.05601487447242
-75.25845995281382,39.839642582517655
-74.96231136329467,39.84167298716663
-75.19752951636,39.8407497316378
-75.22025751288257,39.84100893105701
-75.14896507572671,39.843277320047626
-75.21026283446767,39.84295115803569
-74.97227077565753,39.84501523775171
-75.24924896199883,39.844103318757114
-75.12482116384983,39.91706339737881
-75.1185887345738,39.91764594423541
-75.10175803061355,39.918014484997926
-75.00471079408788,39.91896893488224
-75.03294816548566,39.919279105524296
-75.12470145600301,39.9195843012638
-75.03814328302934,39.920671730598436
-74.97520689430779,39.972126089703245
-74.97160612395966,39.975179915767725
-74.13637893997773,40.056847883755424
-74.77551532515876,40.05739841831288
-74.13741320486137,40.05718880134203
-74.14073660383768,40.057715276834855
-74.14650070237421,40.05815029772702
-74.18510694710895,40.05829734602967
-74.1895929449414,40.058597712071695
-74.17627631768919,40.05880285839911
-74.07239800261883,40.058847643516145
-74.63228273661854,40.06023929348796
-74.18078213968172,40.06097868399733
-74.16825786555177,40.06130560902706
-75.23632717517262,39.8443974534799
-75.25033176593074,39.84509290055328
-75.18402793324668,39.846719394217075
-75.24865272265868,39.84779575081223
-75.13727727902666,39.84879724920453
-74.18232120356053,39.85144427574152
-75.0730161157957,39.85067265358647
-74.16712865129008,39.92305976063085
-74.94784622061717,39.922982908427514
-75.12503470148418,39.92447202357608
-75.09426216067584,39.92651715195686
-75.05557510412288,39.975323996831904
-74.84556031338145,39.97746360605698
-74.68073606951174,39.97841980813927
-75.03083064237822,39.97793548754903
-75.06827040171764,39.97815301222279
-74.24899787248663,39.97946672771736
-74.12709105763047,40.06321223873081
-74.04667662722005,40.06440248406068
-74.24468828292434,40.066292874485185
-74.14506646937741,40.066249350944275
-74.18061791813571,40.06748529948294
-74.82834603101007,40.06765725981717
-74.27154870815588,40.06790510537449
-74.87024170096953,40.06758310516735
-74.27195647920416,40.068013429595084
-75.04897198053132,39.850981111650306
-75.00885796821592,39.8515538602196
-74.73321173860516,39.85323992135409
-75.06670888477886,39.85381968490301
-75.02567504838179,39.854015638972356
-75.17092687809,39.85329666486869
-75.12552149184897,39.85409673340317
-75.22762417501514,39.85364946423044
-74.73374385091402,39.85679144307242
-74.95342784192574,39.92750758301515
-74.17397258864753,39.92878688589711
-75.12684570283588,39.927556284876715
-75.09870818998071,39.92808659840215
-74.1759492248389,39.930071781455155
-75.08382574107604,39.9291343546611
-74.81726163311174,39.981261748701826
-74.8467153716869,39.98147388924163
-74.88724149763189,39.981405980719416
-75.02309358249437,39.98161649902271
-74.8038272090307,39.98247825161702
-74.8038272090307,39.98247825161702
-74.78265051253464,39.98259771443826
-74.78383892049077,39.9825975557695
-74.78702617800919,39.98267481348287
-75.0395666621275,39.98250460772961
-74.85019123863303,40.072946675944785
-74.85186758071744,40.073018465470135
-74.15356713040148,40.07375413496009
-74.1337820818123,40.0741105701568
-74.07764548101677,40.07403756070079
-74.07764548101677,40.07403756070079
-74.86666219904471,40.07440838969755
-74.08202496484942,40.07548375698542
-74.10578182294186,40.075594488572925
-75.125268375355,39.8572141373545
-74.9881007216161,39.85887449493903
-74.17572942418707,39.85945916763061
-75.03017216589281,39.85887103314595
-74.20671615581473,39.8601085260615
-75.00755225358468,39.859499333079825
-75.0818633513751,39.85946060856087
-75.0068285382692,39.85990881932142
-74.98822658311111,39.86004625943796
-74.97561628383649,39.86029431588272
-75.0784051247129,39.859985805230494
-74.9793675188097,39.930744377332104
-74.96138265899505,39.93217630520229
-75.10915787272701,39.9318756954298
-75.1295552874973,39.93178320753938
-74.96357426938415,39.932999415521
-75.06734219261895,39.93326836159698
-75.03075671623789,39.93422679032271
-75.0681230429697,39.93411285981532
-74.20968336587654,39.98341886350235
-74.80441422792717,39.98528248024505
-74.80386676036974,39.98576710184743
-74.17810460752243,39.98606162115989
-75.01418243072624,39.9858952054799
-74.24479453841808,39.987001834557006
-74.81434033725111,39.98703773086517
-74.21356732068388,40.08731795570868
-74.21582884483941,40.08841341911571
-74.04953158961118,40.08821372421427
-74.21211740484915,40.090419320567705
-74.04978201243279,40.090388051772635
-74.05799004130043,40.09130914416874
-74.05021961001877,40.093415085538275
-74.12487627636735,40.09373582107793
-74.1583209201994,39.861418849699
-74.21263724671654,39.86171163088781
-74.17281334598347,39.86206057733729
-75.15217238504181,39.86154649520124
-75.15217238504181,39.86154649520124
-75.08687210550649,39.86197487922243
-75.09935837691359,39.86357475062734
-75.17236126401382,39.86340242533903
-75.05485036952642,39.86439743714719
-75.07839726239891,39.8645651884589
-75.09965780870074,39.86482236358304
-75.06026540248543,39.93527944677542
-75.07885037448732,39.93538856150163
-75.06402687425698,39.935593400144576
-74.18564306263309,39.93680821178591
-75.04867731279032,39.93647694128562
-75.07639233209377,39.93698763495554
-75.0343282048903,39.93719186831719
-75.07659232312619,39.93744511816817
-75.04491967746645,39.98697920289449
-75.02239556217258,39.987898278876855
-74.06795962959048,39.98880840721676
-75.04350638068776,39.9887840456228
-75.00698452045114,39.989364099373844
-75.02406001565879,39.98993330969095
-75.03711933009514,39.99035945385304
-74.77021225976897,40.11262207027764
-74.7630767714673,40.11576266138717
-74.70577963047187,40.11598021324526
-74.75619529528008,40.11911089413059
-74.70831186342228,40.119690091893155
-74.80913916439934,39.866287163891734
-74.15132429196083,39.86702340596547
-75.03937842448792,39.86720484590899
-74.15474665248458,39.86874129674394
-75.08026434941834,39.868824973020686
-74.84551856097332,39.869852388955636
-74.8445784524607,39.86995402060152
-74.97031796895364,39.93816565555662
-75.03416389637161,39.938076637318986
-74.97209564475449,39.93843932752461
-75.07574081172945,39.93797371621839
-75.09024171594086,39.93809023056286
-74.97275799643725,39.93881000081267
-74.96746584234106,39.93941348007701
-74.14208778739726,39.93997915512423
-74.21180513634897,39.992313664661474
-74.21112977810958,39.99334149683385
-74.73426508535891,39.9962704817766
-74.06898635224138,39.995810151912224
-74.20610386904072,39.99673311524187
-74.10525109617721,40.075911139044116
-74.7671787377084,40.07660776520057
-74.14699535602603,40.07751735494599
-74.87772873356049,40.077491522581155
-74.84221158308793,40.078653345694384
-74.0871884069329,40.079109623258596
-75.11758606823041,39.8689040522826
-75.0815981040387,39.870237667959174
-75.04389961728799,39.87081591079237
-74.21546530298697,39.872203389118546
-75.08305918987062,39.87363737985701
-75.13626793990647,39.873722833716016
-74.21263243701219,39.941369708153374
-75.09665099726409,39.9406860634502
-75.09665099726409,39.9406860634502
-74.99929250132004,39.94122451683719
-74.93838572698766,39.94187438560885
-75.1041720381105,39.94156549548097
-74.27980260996323,39.997162862746
-75.03193911119105,39.99616780179598
-74.78957696403639,39.997674653096034
-74.99258254658163,39.99723948276635
-74.99509316407806,39.997904141660165
-74.59216469459506,40.000305872398066
-75.0365896972399,40.00021497218035
-75.03735383394257,40.0025202694757
-74.15393176993888,40.00377918064996
-74.0987999410563,40.09551525258326
-74.80703483098245,40.096195693369665
-74.13953327509411,40.09689829237616
-74.14388988521416,40.09709295840563
-74.04923151840822,40.0968950434175
-74.04994120978526,40.09877833950877
-74.21794498044821,40.09963596695122
-74.21794024935905,40.099915977192225
-74.20401591645339,40.10074875332788
-74.08071081699617,40.100379019770905
-74.04424772041394,40.10024831692702
-74.83224458698288,40.10077669069917
-74.79374575076079,40.10168379095259
-74.79503851756567,40.10209361221523
-75.08344221450905,39.87426689728505
-74.81623722297368,39.87582484929816
-75.01285488757254,39.876486588393675
-75.12145949807666,39.87607631536308
-75.11294792731748,39.87738998444944
-75.05184877188763,39.877949364435764
-75.00629660154442,39.87817088390777
-74.16501820220805,39.88051083574904
-74.73783083167629,39.88082759546338
-75.08778313741887,39.94237452134149
-74.96882931820356,39.943226800817236
-74.904888274884,39.94393568346013
-74.93483711825712,39.94416367170845
-74.76378413376099,40.005343630583255
-75.03815924373643,40.00461946849615
-75.01909161696018,40.00594459260359
-74.77955821726097,40.007563341350014
-74.9756199924715,40.0070014271809
-74.8588693341203,40.00785278022309
-74.7987607396355,40.00814960892039
-74.21554764384165,40.00992618081317
-74.21766016615096,40.069068833517406
-74.1791205858959,40.06939128101072
-74.17894511225704,40.07023361110007
-74.86597927702037,40.070333740214316
-74.85808615110774,40.07109964502705
-74.14888706557306,40.07141749909414
-74.86385179842574,40.07142759058598
-74.06615695726626,40.07171374430092
-74.85514650329807,40.07203112386924
-74.85514650329807,40.07203112386924
-74.23668039494534,40.07290218219446
-74.90556367635753,39.88418397874901
-74.13688563577489,39.8863617620608
-75.00183453990265,39.88589114289364
-74.92238006724024,39.88640813752158
-75.09182493086462,39.945916511182794
-75.1172580324156,39.94593307879205
-74.1478784945739,40.01048158296078
-74.96385948959507,40.01058236079822
-74.21731490896464,40.01131430368506
-74.80077741278386,40.01130155518468
-74.30475558990362,40.01157682434397
-74.96159266660601,40.01274376544829
-74.98280952722287,40.013511118074035
-74.07030315331211,40.08101916880488
-74.15805675055002,40.08136378720079
-74.07868969568098,40.081456472469064
-74.83952692882765,40.082103881213946
-74.054330857602,40.08182927907212
-74.1579059621105,40.08221439214695
-74.17291259487475,40.08227516875776
-74.48022642661707,40.08294018561145
-74.21607144729097,40.08335987294107
-74.7160482107202,40.08401423449303
-74.26543408970898,40.08398920954658
-74.17527663655628,40.084241019620585
-74.21522499410807,40.08579015279758
-74.04884329630315,40.08585188705686
-75.06103551321272,39.88655218212035
-75.08741939555829,39.88687841168732
-74.74190413043698,39.88877375158171
-74.30190573537502,39.88941033998631
-75.01731517331697,39.88869207173765
-74.9989543471191,39.88973066321374
-74.97207345965445,39.94870439487656
-75.02814357943444,39.949192791273994
-74.97252908746003,39.9496030225557
-74.9855325423405,39.949815593812914
-74.12505732906246,39.95044564905365
-74.15312113435071,39.951603712413984
-74.95628869723336,40.01405233862772
-74.14545512061324,40.014463195391116
-74.18438308145626,40.01538288492325
-74.88627848583374,40.01571246382032
-74.9556388068932,40.01558759554754
-74.14538946924367,40.01611020696435
-74.95278585188575,40.016006327521794
-74.8859500063281,40.01634773407766
-74.27925294044138,40.0171013889081
-74.80762200638722,40.01853681945999
-74.34143998055926,40.104293557266615
-74.21691596063954,40.10640340417778
-74.22006092783235,40.1067102864294
-74.219133282467,40.10711160190329
-74.0523017486463,40.107330881480166
-74.04947305739445,40.107426979855944
-74.8265173184846,40.108216303195704
-74.49405188002287,40.111575447025416
-74.21926018482407,40.111899734568446
-74.34237635838645,40.11217389497519
-74.0740511619633,40.11177245181889
-74.35242220719222,40.11248050302633
-75.0206766314388,39.89113965426136
-74.16085853028517,39.89242825030365
-75.01680840169588,39.89309334319179
-75.12033492264987,39.892840232364456
-74.93205294532787,39.89395001449803
-75.12061986496134,39.89321482669576
-74.87693502537532,39.89495197076822
-74.15344376725893,39.95270283133828
-75.0909100529225,39.95220077464934
